time_us, pwm, position, angle
1001502270, 0, -0.220838, -0.391128
1001512270, 0, -0.223502, -0.356571
1001522270, 0, -0.225916, -0.320442
1001532270, 0, -0.228091, -0.282743
1001542270, 0, -0.229877, -0.249757
1001552270, 0, -0.231303, -0.21677
1001562270, 0, -0.23256, -0.180642
1001572270, 0, -0.233428, -0.147655
1001582270, 0, -0.234017, -0.111527
1001592270, 0, -0.234366, -0.0785398
1001602270, 0, -0.234526, -0.0439823
1001612270, 0, -0.234565, -0.0109956
1001622270, 0, -0.234565, 0.0219911
1001632270, 0, -0.234575, 0.0565487
1001642270, 0, -0.234575, 0.0895354
1001652270, 0, -0.234575, 0.122522
1001662270, 0, -0.234575, 0.155509
1001672270, 0, -0.234565, 0.186925
1001682270, 0, -0.234356, 0.219911
1001692270, 0, -0.234166, 0.249757
1001702270, 0, -0.233917, 0.281173
1001712270, 0, -0.233688, 0.309447
1001722270, 0, -0.233408, 0.340863
1001732270, 0, -0.233089, 0.367566
1001742270, 0, -0.23271, 0.39427
1001752270, 0, -0.232261, 0.422544
1001762270, 0, -0.231782, 0.446106
1001772270, 0, -0.231203, 0.471239
1001782270, 0, -0.230575, 0.49323
1001792270, 0, -0.229916, 0.51365
1001802270, 0, -0.229128, 0.534071
1001812270, 0, -0.22822, 0.55292
1001822270, 0, -0.227233, 0.570199
1001832270, 0, -0.226095, 0.587478
1001842270, 0, -0.224888, 0.601615
1001852270, 0, -0.223581, 0.615752
1001862270, 0, -0.222205, 0.628319
1001872270, 0, -0.220748, 0.639314
1001882270, 0, -0.219212, 0.648739
1001892270, 0, -0.217665, 0.656593
1001902270, 0, -0.216039, 0.662876
1001912270, 0, -0.214543, 0.667588
1001922270, 0, -0.212807, 0.67073
1001932270, 0, -0.210981, 0.673872
1001942270, 0, -0.209096, 0.673872
1001952270, 0, -0.20717, 0.672301
1001962270, 0, -0.205135, 0.67073
1001972270, 0, -0.20307, 0.667588
1001982270, 0, -0.200885, 0.661305
1001992270, 0, -0.19865, 0.655022
1002002270, 0, -0.196406, 0.645597
1002012270, 0, -0.194321, 0.637743
1002022270, 0, -0.191966, 0.626748
1002032270, 0, -0.189562, 0.614181
1002042270, 0, -0.187108, 0.600044
1002052270, 0, -0.184564, 0.584336
1002062270, 0, -0.18204, 0.568628
1002072270, 0, -0.179396, 0.55135
1002082270, 0, -0.176772, 0.530929
1002092270, 0, -0.174318, 0.51365
1002102270, 0, -0.171594, 0.491659
1002112270, 0, -0.168741, 0.469668
1002122270, 0, -0.165888, 0.446106
1002132270, 0, -0.163025, 0.422544
1002142270, 0, -0.160052, 0.397411
1002152270, 0, -0.157099, 0.370708
1002162270, 0, -0.154016, 0.344004
1002172270, 0, -0.151242, 0.317301
1002182270, 0, -0.14807, 0.289027
1002192270, 0, -0.144887, 0.257611
1002202270, 0, -0.141555, 0.227765
1002212270, 0, -0.138233, 0.19635
1002222270, 0, -0.134831, 0.163363
1002232270, 0, -0.131449, 0.131947
1002242270, 0, -0.128297, 0.103673
1002252270, 0, -0.124795, 0.069115
1002262270, 0, -0.121263, 0.0376991
1002272270, 0, -0.117722, 0.00314159
1002282270, 0, -0.11412, -0.0282743
1002292270, 0, -0.110459, -0.0628319
1002302270, 0, -0.107187, -0.092677
1002312270, 0, -0.103495, -0.125664
1002322270, 0, -0.0997941, -0.15865
1002332270, 0, -0.0959831, -0.190066
1002342270, 0, -0.0922918, -0.223053
1002352270, 0, -0.088411, -0.254469
1002362270, 0, -0.0849791, -0.282743
1002372270, 0, -0.0811482, -0.311018
1002382270, 0, -0.0772973, -0.344004
1002392270, 0, -0.0733865, -0.370708
1002402270, 0, -0.0694059, -0.400553
1002412270, 0, -0.0655151, -0.428827
1002422270, 0, -0.0618438, -0.450819
1002432270, 0, -0.0577934, -0.482234
1002442270, 0, -0.0536931, -0.501084
1002452270, 0, -0.0495928, -0.530929
1002462270, 0, -0.0454226, -0.55135
1002472270, 0, -0.0412625, -0.57177
1002482270, 0, -0.0374215, -0.593761
1002492270, 0, -0.0332115, -0.609469
1002502270, 0, -0.0288418, -0.63146
1002512270, 0, -0.024552, -0.647168
1002522270, 0, -0.0201823, -0.662876
1002532270, 0, -0.0162316, -0.678584
1002542270, 0, -0.011842, -0.688009
1002552270, 0, -0.00743243, -0.702146
1002562270, 0, -0.00298295, -0.711571
1002572270, 0, 0.0014366, -0.719425
1002582270, 0, 0.0054571, -0.728849
1002592270, 0, 0.00990658, -0.731991
1002602270, 0, 0.014396, -0.739845
1002612270, 0, 0.0188854, -0.741416
1002622270, 0, 0.0233847, -0.742987
1002632270, 0, 0.0274052, -0.742987
1002642270, 0, 0.0319345, -0.741416
1002652270, 0, 0.0364638, -0.739845
1002662270, 0, 0.0409532, -0.733562
1002672270, 0, 0.0454825, -0.73042
1002682270, 0, 0.0498921, -0.720996
1002692270, 0, 0.0540821, -0.714712
1002702270, 0, 0.0586414, -0.705288
1002712270, 0, 0.0632006, -0.692721
