pwm, time_us, position
50, 803749194, 0.151123
50, 803754194, 0.151522
50, 803759194, 0.151921
50, 803764194, 0.15231
50, 803769194, 0.152709
50, 803774194, 0.153098
50, 803779194, 0.153487
50, 803784194, 0.153856
50, 803789194, 0.154245
50, 803794194, 0.154634
50, 803799194, 0.155004
50, 803804194, 0.155383
50, 803809194, 0.155762
50, 803814194, 0.156151
50, 803819194, 0.15655
50, 803824194, 0.156949
50, 803829194, 0.157348
50, 803834194, 0.157737
50, 803839194, 0.158146
50, 803844194, 0.158565
50, 803849194, 0.158984
50, 803854194, 0.159393
50, 803859194, 0.159792
50, 803864194, 0.160191
50, 803869194, 0.16061
50, 803874194, 0.161039
50, 803879194, 0.161458
50, 803884194, 0.161857
50, 803889194, 0.162286
50, 803894194, 0.162725
50, 803899194, 0.163154
50, 803904194, 0.163563
50, 803909194, 0.163992
50, 803914194, 0.164441
50, 803919194, 0.16487
50, 803924194, 0.165259
50, 803929194, 0.165648
50, 803934194, 0.165968
50, 803939194, 0.166377
50, 803944194, 0.166796
50, 803949194, 0.167195
50, 803954194, 0.167594
50, 803959194, 0.167983
50, 803964194, 0.168392
50, 803969194, 0.168811
50, 803974194, 0.16923
50, 803979194, 0.169629
50, 803984194, 0.170038
50, 803989194, 0.170467
50, 803994194, 0.170886
50, 803999194, 0.171295
50, 804004194, 0.171724
50, 804009194, 0.172173
50, 804014194, 0.172602
50, 804019194, 0.173011
50, 804024194, 0.17345
50, 804029194, 0.173899
50, 804034194, 0.174328
50, 804039194, 0.174757
50, 804044194, 0.175186
50, 804049194, 0.175635
50, 804054194, 0.176064
50, 804059194, 0.176513
50, 804064194, 0.176972
50, 804069194, 0.177411
50, 804074194, 0.1778
50, 804079194, 0.178219
50, 804084194, 0.178668
50, 804089194, 0.179077
50, 804094194, 0.179456
50, 804099194, 0.179885
50, 804104194, 0.180304
50, 804109194, 0.180703
50, 804114194, 0.181072
50, 804119194, 0.181481
50, 804124194, 0.1819
50, 804129194, 0.182299
50, 804134194, 0.182608
50, 804139194, 0.183027
50, 804144194, 0.183436
50, 804149194, 0.183815
50, 804154194, 0.184215
50, 804159194, 0.184653
50, 804164194, 0.185062
50, 804169194, 0.185442
50, 804174194, 0.185851
50, 804179194, 0.18627
50, 804184194, 0.186669
50, 804189194, 0.187068
50, 804194194, 0.187487
50, 804199194, 0.187906
50, 804204194, 0.188305
50, 804209194, 0.188714
50, 804214194, 0.189143
50, 804219194, 0.189552
50, 804224194, 0.189961
50, 804229194, 0.19037
50, 804234194, 0.190789
50, 804239194, 0.191178
50, 804244194, 0.191577
50, 804249194, 0.191976
50, 804254194, 0.192375
50, 804259194, 0.192764
50, 804264194, 0.193143
50, 804269194, 0.193513
50, 804274194, 0.193882
50, 804279194, 0.194281
50, 804284194, 0.19468
50, 804289194, 0.195059
50, 804294194, 0.195418
50, 804299194, 0.195807
50, 804304194, 0.196196
50, 804309194, 0.196595
50, 804314194, 0.196994
50, 804319194, 0.197403
50, 804324194, 0.197792
50, 804329194, 0.198191
50, 804334194, 0.1986
50, 804339194, 0.199039
50, 804344194, 0.199439
50, 804349194, 0.199838
50, 804354194, 0.200157
50, 804359194, 0.200586
50, 804364194, 0.201005
50, 804369194, 0.201414
50, 804374194, 0.201833
50, 804379194, 0.202272
50, 804384194, 0.202711
50, 804389194, 0.20312
50, 804394194, 0.203539
50, 804399194, 0.203968
50, 804404194, 0.204397
50, 804409194, 0.204816
50, 804414194, 0.205225
50, 804419194, 0.205604
50, 804424194, 0.206003
50, 804429194, 0.206402
50, 804434194, 0.206801
50, 804439194, 0.20721
50, 804444194, 0.207629
50, 804449194, 0.208028
50, 804454194, 0.208437
50, 804459194, 0.208846
50, 804464194, 0.209245
50, 804469194, 0.209654
50, 804474194, 0.210073
50, 804479194, 0.210512
50, 804484194, 0.210921
50, 804489194, 0.21132
50, 804494194, 0.211759
50, 804499194, 0.212208
50, 804504194, 0.212647
50, 804509194, 0.213076
50, 804514194, 0.213515
50, 804519194, 0.213964
50, 804524194, 0.214383
50, 804529194, 0.214822
50, 804534194, 0.215271
50, 804539194, 0.21572
50, 804544194, 0.216139
50, 804549194, 0.216578
50, 804554194, 0.216937
50, 804559194, 0.217366
50, 804564194, 0.217775
50, 804569194, 0.218204
50, 804574194, 0.218633
50, 804579194, 0.219032
50, 804584194, 0.219431
50, 804589194, 0.21985
50, 804594194, 0.220279
50, 804599194, 0.220678
50, 804604194, 0.221057
50, 804609194, 0.221466
50, 804614194, 0.221885
50, 804619194, 0.222265
50, 804624194, 0.222664
50, 804629194, 0.223083
50, 804634194, 0.223482
50, 804639194, 0.223871
50, 804644194, 0.22427
50, 804649194, 0.224699
50, 804654194, 0.225098
50, 804659194, 0.225487
50, 804664194, 0.225896
50, 804669194, 0.226335
50, 804674194, 0.226724
50, 804679194, 0.227113
50, 804684194, 0.227552
50, 804689194, 0.227981
50, 804694194, 0.22838
50, 804699194, 0.228779
50, 804704194, 0.229208
50, 804709194, 0.229617
50, 804714194, 0.230016
50, 804719194, 0.230445
50, 804724194, 0.230854
50, 804729194, 0.231243
50, 804734194, 0.231622
50, 804739194, 0.232021
50, 804744194, 0.232421
50, 804749194, 0.23282
50, 804754194, 0.233199
50, 804759194, 0.233498
50, 804764194, 0.233877
50, 804769194, 0.234256
50, 804774194, 0.234645
50, 804779194, 0.235024
50, 804784194, 0.235403
50, 804789194, 0.235773
50, 804794194, 0.236162
50, 804799194, 0.236551
50, 804804194, 0.23695
50, 804809194, 0.237339
50, 804814194, 0.237738
50, 804819194, 0.238147
50, 804824194, 0.238546
50, 804829194, 0.238955
50, 804834194, 0.239374
50, 804839194, 0.239783
50, 804844194, 0.240192
50, 804849194, 0.240621
50, 804854194, 0.24104
50, 804859194, 0.241439
50, 804864194, 0.241868
50, 804869194, 0.242297
50, 804874194, 0.242736
50, 804879194, 0.243145
50, 804884194, 0.243554
50, 804889194, 0.243993
50, 804894194, 0.244412
50, 804899194, 0.244821
50, 804904194, 0.24521
50, 804909194, 0.245619
50, 804914194, 0.246038
50, 804919194, 0.246437
50, 804924194, 0.246826
50, 804929194, 0.247226
50, 804934194, 0.247645
50, 804939194, 0.248054
50, 804944194, 0.248463
50, 804949194, 0.248872
50, 804954194, 0.249271
50, 804959194, 0.24967
50, 804964194, 0.250089
50, 804969194, 0.250528
50, 804974194, 0.250937
50, 804979194, 0.251346
50, 804984194, 0.251685
50, 804989194, 0.252134
50, 804994194, 0.252563
50, 804999194, 0.252992
50, 805004194, 0.253431
50, 805009194, 0.25388
50, 805014194, 0.254309
50, 805019194, 0.254728
50, 805024194, 0.255167
50, 805029194, 0.255606
50, 805034194, 0.256035
50, 805039194, 0.256494
50, 805044194, 0.256933
50, 805049194, 0.257342
50, 805054194, 0.257741
50, 805059194, 0.25818
50, 805064194, 0.258629
50, 805069194, 0.259038
50, 805074194, 0.259427
50, 805079194, 0.259856
50, 805084194, 0.260275
50, 805089194, 0.260664
50, 805094194, 0.261053
50, 805099194, 0.261482
50, 805104194, 0.261881
50, 805109194, 0.26226
50, 805114194, 0.262679
50, 805119194, 0.263088
50, 805124194, 0.263477
50, 805129194, 0.263856
50, 805134194, 0.264275
50, 805139194, 0.264704
50, 805144194, 0.265103
50, 805149194, 0.265502
50, 805154194, 0.265921
50, 805159194, 0.26635
50, 805164194, 0.266739
50, 805169194, 0.267148
50, 805174194, 0.267587
50, 805179194, 0.267996
50, 805184194, 0.268386
50, 805189194, 0.268715
50, 805194194, 0.269134
50, 805199194, 0.269553
50, 805204194, 0.269962
50, 805209194, 0.270381
50, 805214194, 0.27079
50, 805219194, 0.271189
50, 805224194, 0.271578
50, 805229194, 0.271977
50, 805234194, 0.272396
50, 805239194, 0.272775
50, 805244194, 0.273144
50, 805249194, 0.273523
-50, 806267788, 0.27484
-50, 806272788, 0.27484
-50, 806277788, 0.27484
-50, 806282788, 0.27484
-50, 806287788, 0.27479
-50, 806292788, 0.274561
-50, 806297788, 0.274302
-50, 806302788, 0.274062
-50, 806307788, 0.273823
-50, 806312788, 0.273454
-50, 806317788, 0.273174
-50, 806322788, 0.272885
-50, 806327788, 0.272546
-50, 806332788, 0.272167
-50, 806337788, 0.271847
-50, 806342788, 0.271498
-50, 806347788, 0.271099
-50, 806352788, 0.27074
-50, 806357788, 0.270421
-50, 806362788, 0.270032
-50, 806367788, 0.269623
-50, 806372788, 0.269243
-50, 806377788, 0.268854
-50, 806382788, 0.268435
-50, 806387788, 0.268026
-50, 806392788, 0.267627
-50, 806397788, 0.267218
-50, 806402788, 0.266809
-50, 806407788, 0.26639
-50, 806412788, 0.265961
-50, 806417788, 0.265612
-50, 806422788, 0.265193
-50, 806427788, 0.264774
-50, 806432788, 0.264335
-50, 806437788, 0.263926
-50, 806442788, 0.263497
-50, 806447788, 0.263018
-50, 806452788, 0.262589
-50, 806457788, 0.26219
-50, 806462788, 0.261751
-50, 806467788, 0.261272
-50, 806472788, 0.260833
-50, 806477788, 0.260424
-50, 806482788, 0.259985
-50, 806487788, 0.259507
-50, 806492788, 0.259078
-50, 806497788, 0.258668
-50, 806502788, 0.2582
-50, 806507788, 0.257751
-50, 806512788, 0.257322
-50, 806517788, 0.256903
-50, 806522788, 0.256444
-50, 806527788, 0.256005
-50, 806532788, 0.255566
-50, 806537788, 0.255117
-50, 806542788, 0.254658
-50, 806547788, 0.254229
-50, 806552788, 0.25379
-50, 806557788, 0.253331
-50, 806562788, 0.252852
-50, 806567788, 0.252423
-50, 806572788, 0.251984
-50, 806577788, 0.251515
-50, 806582788, 0.251047
-50, 806587788, 0.250608
-50, 806592788, 0.250179
-50, 806597788, 0.2497
-50, 806602788, 0.249261
-50, 806607788, 0.248902
-50, 806612788, 0.248443
-50, 806617788, 0.247984
-50, 806622788, 0.247535
-50, 806627788, 0.247106
-50, 806632788, 0.246667
-50, 806637788, 0.246228
-50, 806642788, 0.245789
-50, 806647788, 0.24534
-50, 806652788, 0.244901
-50, 806657788, 0.244492
-50, 806662788, 0.244093
-50, 806667788, 0.243634
-50, 806672788, 0.243185
-50, 806677788, 0.242796
-50, 806682788, 0.242407
-50, 806687788, 0.241978
-50, 806692788, 0.241519
-50, 806697788, 0.2411
-50, 806702788, 0.240671
-50, 806707788, 0.240252
-50, 806712788, 0.239843
-50, 806717788, 0.239414
-50, 806722788, 0.238975
-50, 806727788, 0.238566
-50, 806732788, 0.238177
-50, 806737788, 0.237728
-50, 806742788, 0.237269
-50, 806747788, 0.23687
-50, 806752788, 0.236491
-50, 806757788, 0.236052
-50, 806762788, 0.235603
-50, 806767788, 0.235174
-50, 806772788, 0.234785
-50, 806777788, 0.234366
-50, 806782788, 0.233947
-50, 806787788, 0.233538
-50, 806792788, 0.233099
-50, 806797788, 0.23268
-50, 806802788, 0.232361
-50, 806807788, 0.231972
-50, 806812788, 0.231533
-50, 806817788, 0.231114
-50, 806822788, 0.230705
-50, 806827788, 0.230306
-50, 806832788, 0.229897
-50, 806837788, 0.229468
-50, 806842788, 0.229049
-50, 806847788, 0.228639
-50, 806852788, 0.22822
-50, 806857788, 0.227772
-50, 806862788, 0.227343
-50, 806867788, 0.226924
-50, 806872788, 0.226495
-50, 806877788, 0.226056
-50, 806882788, 0.225637
-50, 806887788, 0.225208
-50, 806892788, 0.224759
-50, 806897788, 0.22433
-50, 806902788, 0.223921
-50, 806907788, 0.223482
-50, 806912788, 0.223013
-50, 806917788, 0.222584
-50, 806922788, 0.222165
-50, 806927788, 0.221696
-50, 806932788, 0.221227
-50, 806937788, 0.220798
-50, 806942788, 0.220369
-50, 806947788, 0.2199
-50, 806952788, 0.219441
-50, 806957788, 0.219032
-50, 806962788, 0.218613
-50, 806967788, 0.218134
-50, 806972788, 0.217675
-50, 806977788, 0.217246
-50, 806982788, 0.216807
-50, 806987788, 0.216359
-50, 806992788, 0.21592
-50, 806997788, 0.21556
-50, 807002788, 0.215092
-50, 807007788, 0.214623
-50, 807012788, 0.214194
-50, 807017788, 0.213755
-50, 807022788, 0.213286
-50, 807027788, 0.212807
-50, 807032788, 0.212368
-50, 807037788, 0.211909
-50, 807042788, 0.21143
-50, 807047788, 0.210991
-50, 807052788, 0.210562
-50, 807057788, 0.210083
-50, 807062788, 0.209624
-50, 807067788, 0.209185
-50, 807072788, 0.208747
-50, 807077788, 0.208278
-50, 807082788, 0.207819
-50, 807087788, 0.20738
-50, 807092788, 0.206941
-50, 807097788, 0.206522
-50, 807102788, 0.206093
-50, 807107788, 0.205654
-50, 807112788, 0.205205
-50, 807117788, 0.204796
-50, 807122788, 0.204407
-50, 807127788, 0.203978
-50, 807132788, 0.203529
-50, 807137788, 0.20311
-50, 807142788, 0.202721
-50, 807147788, 0.202272
-50, 807152788, 0.201833
-50, 807157788, 0.201414
-50, 807162788, 0.200995
-50, 807167788, 0.200576
-50, 807172788, 0.200157
-50, 807177788, 0.199728
-50, 807182788, 0.199319
-50, 807187788, 0.19897
-50, 807192788, 0.198591
-50, 807197788, 0.198181
-50, 807202788, 0.197723
-50, 807207788, 0.197284
-50, 807212788, 0.196885
-50, 807217788, 0.196485
-50, 807222788, 0.196047
-50, 807227788, 0.195588
-50, 807232788, 0.195199
-50, 807237788, 0.194799
-50, 807242788, 0.19437
-50, 807247788, 0.193951
-50, 807252788, 0.193552
-50, 807257788, 0.193133
-50, 807262788, 0.192724
-50, 807267788, 0.192315
-50, 807272788, 0.191916
-50, 807277788, 0.191497
-50, 807282788, 0.191098
-50, 807287788, 0.190699
-50, 807292788, 0.1903
-50, 807297788, 0.189881
-50, 807302788, 0.189452
-50, 807307788, 0.189033
-50, 807312788, 0.188624
-50, 807317788, 0.188185
-50, 807322788, 0.187756
-50, 807327788, 0.187327
-50, 807332788, 0.186918
-50, 807337788, 0.186469
-50, 807342788, 0.18604
-50, 807347788, 0.185611
-50, 807352788, 0.185192
-50, 807357788, 0.184743
-50, 807362788, 0.184304
-50, 807367788, 0.183885
-50, 807372788, 0.183426
-50, 807377788, 0.182957
-50, 807382788, 0.182538
-50, 807387788, 0.182179
-50, 807392788, 0.18171
-50, 807397788, 0.181242
-50, 807402788, 0.180823
-50, 807407788, 0.180404
-50, 807412788, 0.179925
-50, 807417788, 0.179476
-50, 807422788, 0.179067
-50, 807427788, 0.178628
-50, 807432788, 0.178159
-50, 807437788, 0.17771
-50, 807442788, 0.177291
-50, 807447788, 0.176822
-50, 807452788, 0.176363
-50, 807457788, 0.175924
-50, 807462788, 0.175475
-50, 807467788, 0.175016
-50, 807472788, 0.174567
-50, 807477788, 0.174138
-50, 807482788, 0.173679
-50, 807487788, 0.173211
-50, 807492788, 0.172772
-50, 807497788, 0.172323
-50, 807502788, 0.171844
-50, 807507788, 0.171375
-50, 807512788, 0.170946
-50, 807517788, 0.170507
-50, 807522788, 0.170028
-50, 807527788, 0.169569
-50, 807532788, 0.16913
-50, 807537788, 0.168681
-50, 807542788, 0.168212
-50, 807547788, 0.167773
-50, 807552788, 0.167334
-50, 807557788, 0.166895
-50, 807562788, 0.166456
-50, 807567788, 0.166027
-50, 807572788, 0.165589
-50, 807577788, 0.16514
-50, 807582788, 0.164741
-50, 807587788, 0.164421
-50, 807592788, 0.163972
-50, 807597788, 0.163523
-50, 807602788, 0.163114
-50, 807607788, 0.162715
-50, 807612788, 0.162296
-50, 807617788, 0.161857
-50, 807622788, 0.161438
-50, 807627788, 0.161019
-50, 807632788, 0.1606
-50, 807637788, 0.160201
-50, 807642788, 0.159782
-50, 807647788, 0.159353
-50, 807652788, 0.158944
-50, 807657788, 0.158545
-50, 807662788, 0.158136
-50, 807667788, 0.157687
-50, 807672788, 0.157258
-50, 807677788, 0.156859
-50, 807682788, 0.15645
-50, 807687788, 0.156001
-50, 807692788, 0.155582
-50, 807697788, 0.155193
-50, 807702788, 0.154774
-50, 807707788, 0.154355
-50, 807712788, 0.153946
-50, 807717788, 0.153537
-50, 807722788, 0.153118
-50, 807727788, 0.152719
-50, 807732788, 0.15231
-50, 807737788, 0.151901
-50, 807742788, 0.151472
-50, 807747788, 0.151043
-50, 807752788, 0.150654
-50, 807757788, 0.150245
-50, 807762788, 0.149806
-50, 807767788, 0.149377
-50, 807772788, 0.148968
-50, 807777788, 0.148539
-50, 807782788, 0.14818
-50, 807787788, 0.147741
-50, 807792788, 0.147342
-50, 807797788, 0.146923
-50, 807802788, 0.146474
-50, 807807788, 0.146035
-50, 807812788, 0.145606
-50, 807817788, 0.145167
-50, 807822788, 0.144728
-50, 807827788, 0.144299
-50, 807832788, 0.14386
-50, 807837788, 0.143391
-50, 807842788, 0.142942
-50, 807847788, 0.142533
-50, 807852788, 0.142094
-50, 807857788, 0.141615
-50, 807862788, 0.141176
-50, 807867788, 0.140757
-50, 807872788, 0.140318
-50, 807877788, 0.139839
-50, 807882788, 0.13941
-50, 807887788, 0.138981
-50, 807892788, 0.138533
-50, 807897788, 0.138064
-50, 807902788, 0.137625
-50, 807907788, 0.137176
-50, 807912788, 0.136717
-50, 807917788, 0.136278
-50, 807922788, 0.135829
-50, 807927788, 0.13537
-50, 807932788, 0.134911
-50, 807937788, 0.134482
-50, 807942788, 0.134043
-50, 807947788, 0.133564
-50, 807952788, 0.133095
-50, 807957788, 0.132656
-50, 807962788, 0.132197
-50, 807967788, 0.131719
-50, 807972788, 0.13126
-50, 807977788, 0.130821
-50, 807982788, 0.130362
-50, 807987788, 0.129983
-50, 807992788, 0.129554
-50, 807997788, 0.129115
-50, 808002788, 0.128646
-50, 808007788, 0.128187
-50, 808012788, 0.127748
-50, 808017788, 0.127319
-50, 808022788, 0.12689
-50, 808027788, 0.126451
-50, 808032788, 0.126012
-50, 808037788, 0.125563
-50, 808042788, 0.125124
-50, 808047788, 0.124735
-50, 808052788, 0.124316
-50, 808057788, 0.123867
-50, 808062788, 0.123438
-50, 808067788, 0.123049
-50, 808072788, 0.12262
-50, 808077788, 0.122191
-50, 808082788, 0.121782
-50, 808087788, 0.121363
-50, 808092788, 0.120934
-50, 808097788, 0.120525
-50, 808102788, 0.120116
-50, 808107788, 0.119677
-50, 808112788, 0.119258
-50, 808117788, 0.118869
-50, 808122788, 0.11847
-50, 808127788, 0.118001
-50, 808132788, 0.117562
-50, 808137788, 0.117163
-50, 808142788, 0.116774
-50, 808147788, 0.116345
-50, 808152788, 0.115896
-50, 808157788, 0.115487
-50, 808162788, 0.115088
-50, 808167788, 0.114689
-50, 808172788, 0.11426
-50, 808177788, 0.113851
-50, 808182788, 0.113522
-50, 808187788, 0.113113
-50, 808192788, 0.112704
-50, 808197788, 0.112305
-50, 808202788, 0.111876
-50, 808207788, 0.111466
-50, 808212788, 0.111067
-50, 808217788, 0.110668
-50, 808222788, 0.110259
-50, 808227788, 0.10982
-50, 808232788, 0.109411
-50, 808237788, 0.109012
-50, 808242788, 0.108583
-50, 808247788, 0.108144
-50, 808252788, 0.107715
-50, 808257788, 0.107296
-50, 808262788, 0.106867
-50, 808267788, 0.106428
-50, 808272788, 0.105999
-50, 808277788, 0.10555
-50, 808282788, 0.105112
-50, 808287788, 0.104683
-50, 808292788, 0.104264
-50, 808297788, 0.103825
-50, 808302788, 0.103346
-50, 808307788, 0.102907
-50, 808312788, 0.102478
-50, 808317788, 0.102019
-50, 808322788, 0.10156
-50, 808327788, 0.101131
-50, 808332788, 0.100702
-50, 808337788, 0.100223
-50, 808342788, 0.0997642
-50, 808347788, 0.0993352
-50, 808352788, 0.0989062
-50, 808357788, 0.0984473
-50, 808362788, 0.0979983
-50, 808367788, 0.0975594
-50, 808372788, 0.0971004
-50, 808377788, 0.0966515
-50, 808382788, 0.0963023
-50, 808387788, 0.0958733
-50, 808392788, 0.0954045
-50, 808397788, 0.0949455
-50, 808402788, 0.0945166
-50, 808407788, 0.0940676
-50, 808412788, 0.0935987
-50, 808417788, 0.0931298
-50, 808422788, 0.0926809
-50, 808427788, 0.092222
-50, 808432788, 0.0917531
-50, 808437788, 0.0913042
-50, 808442788, 0.0908552
-50, 808447788, 0.0903863
-50, 808452788, 0.0899274
-50, 808457788, 0.0894884
-50, 808462788, 0.0890395
-50, 808467788, 0.0885806
-50, 808472788, 0.0881317
-50, 808477788, 0.0876827
-50, 808482788, 0.0872138
-50, 808487788, 0.0867848
-50, 808492788, 0.0863558
-50, 808497788, 0.0859069
-50, 808502788, 0.0854679
-50, 808507788, 0.0850489
-50, 808512788, 0.0846299
-50, 808517788, 0.084191
-50, 808522788, 0.083752
-50, 808527788, 0.0833529
-50, 808532788, 0.0829539
-50, 808537788, 0.0825947
-50, 808542788, 0.0821258
-50, 808547788, 0.0816969
-50, 808552788, 0.0812679
-50, 808557788, 0.0808389
-50, 808562788, 0.0804299
-50, 808567788, 0.0799909
-50, 808572788, 0.0795619
-50, 808577788, 0.0791529
-50, 808582788, 0.0787638
-50, 808587788, 0.0783448
-50, 808592788, 0.0778958
-50, 808597788, 0.0774768
-50, 808602788, 0.0770678
-50, 808607788, 0.0766588
